purchase_date,price,num_tickets,fare_type,trip_id,passenger_id,star_rating,transaction_id
2023-05-17,56,2,economy,24,237,3,1275
2023-05-29,56,1,economy,24,235,3,1276
2023-05-23,56,1,economy,24,227,5,1277
2023-05-11,56,1,economy,24,5,2,1278
2023-05-15,56,1,economy,24,272,4,1279
2023-05-15,56,4,economy,24,255,4,1280
2023-06-06,56,1,economy,24,266,3,1281
2023-06-02,56,2,economy,24,298,4,1282
2023-05-30,56,1,economy,24,121,5,1283
2023-05-25,112,1,business,24,64,2,1284
2023-05-25,56,3,economy,24,45,4,1285
2023-05-25,56,1,economy,24,146,4,1286
2023-06-17,168,1,first,24,246,1,1287
2023-06-01,56,4,economy,24,213,3,1288
2023-05-28,56,5,economy,24,173,4,1289
2023-05-11,56,1,economy,24,87,3,1290
2023-06-07,112,1,business,24,250,4,1291
2023-05-21,56,1,economy,24,116,5,1292
2023-06-05,56,1,economy,24,215,2,1293
2023-05-31,56,1,economy,24,51,4,1294
2023-05-16,56,1,economy,24,275,3,1295
2023-06-13,168,1,first,24,163,2,1296
2023-06-01,112,1,business,24,284,1,1297
2023-06-07,112,1,business,24,29,2,1298
2023-05-09,56,3,economy,24,239,2,1299
2023-06-10,112,1,business,24,143,2,1300
2023-06-02,56,6,economy,24,297,4,1301
2023-06-02,56,1,economy,24,54,3,1302
2023-05-10,56,1,economy,24,63,3,1303
2023-06-12,112,2,business,24,14,2,1304
2023-04-17,56,2,economy,24,70,4,1305
2023-05-23,56,1,economy,24,114,5,1306
2023-05-28,56,3,economy,24,274,5,1307
2023-05-12,56,1,economy,24,122,4,1308
2023-05-10,56,1,economy,24,151,4,1309
2023-05-19,56,1,economy,24,289,5,1310
2023-06-10,56,1,economy,24,211,5,1311
2023-05-25,56,6,economy,24,171,4,1312
2023-05-02,56,5,economy,24,193,5,1313
2023-05-09,56,1,economy,24,177,2,1314
2023-05-17,56,1,economy,24,6,3,1315
2023-06-01,112,1,business,24,32,2,1316
2023-05-28,56,1,economy,24,273,5,1317
2023-05-20,56,8,economy,24,13,2,1318
2023-06-04,56,2,economy,24,207,4,1319
2023-05-31,56,1,economy,24,76,3,1320
2023-06-15,56,1,economy,24,249,4,1321
2023-05-16,56,1,economy,24,152,4,1322
2023-05-27,48,1,economy,25,12,5,1323
2023-05-27,48,2,economy,25,191,2,1324
2023-06-28,144,2,first,25,1,2,1325
2023-06-22,96,2,business,25,75,5,1326
2023-05-02,48,2,economy,25,34,5,1327
2023-05-22,48,1,economy,25,65,3,1328
2023-06-03,48,1,economy,25,241,5,1329
2023-06-14,96,4,business,25,3,3,1330
2023-05-19,48,1,economy,25,292,3,1331
2023-06-06,48,4,economy,25,50,3,1332
2023-06-25,48,1,economy,25,245,5,1333
2023-06-04,48,1,economy,25,224,5,1334
2023-06-25,96,1,business,25,263,2,1335
2023-06-11,96,1,business,25,57,2,1336
2023-06-27,144,1,first,25,55,3,1337
2023-06-15,48,2,economy,25,115,3,1338
2023-06-14,48,3,economy,25,154,5,1339
2023-06-29,96,2,business,25,244,2,1340
2023-05-23,48,1,economy,25,264,2,1341
2023-06-03,48,1,economy,25,210,4,1342
2023-06-03,48,4,economy,25,146,5,1343
2023-06-20,144,1,first,25,212,3,1344
2023-06-19,96,1,business,25,78,4,1345
2023-07-02,144,2,first,25,273,2,1346
2023-05-31,48,3,economy,25,87,3,1347
2023-05-26,48,1,economy,25,109,3,1348
2023-05-25,48,1,economy,25,247,4,1349
2023-06-22,144,2,first,25,58,1,1350
2023-06-01,48,4,economy,25,97,3,1351
2023-06-14,96,1,business,25,28,3,1352
2023-06-11,48,1,economy,25,155,5,1353
2023-06-13,48,3,economy,25,39,3,1354
2023-05-15,48,1,economy,25,93,3,1355
2023-05-19,48,1,economy,25,69,4,1356
2023-06-13,48,2,economy,25,284,5,1357
2023-05-29,48,1,economy,25,161,5,1358
2023-05-05,48,3,economy,25,194,3,1359
2023-06-03,48,2,economy,25,112,3,1360
2023-06-24,144,2,first,25,66,2,1361
2023-05-23,48,2,economy,25,35,4,1362
2023-05-17,48,2,economy,25,73,2,1363
2023-05-21,48,1,economy,25,30,5,1364
2023-05-31,48,7,economy,25,193,4,1365
2023-06-15,96,3,business,25,18,2,1366
2023-06-06,48,7,economy,25,295,5,1367
2023-05-27,48,2,economy,25,215,5,1368
2023-06-12,48,5,economy,25,142,3,1369
2023-06-23,96,1,business,25,99,3,1370
2023-06-28,144,1,first,25,94,2,1371
2023-05-26,48,1,economy,25,26,3,1372
2023-06-08,48,1,economy,25,209,3,1373
2023-05-30,48,1,economy,25,8,3,1374
2023-05-23,48,2,economy,25,173,4,1375
2023-06-11,48,1,economy,25,103,4,1376
2023-06-12,96,1,business,25,85,2,1377
2023-06-21,48,1,economy,25,222,5,1378
2023-09-09,53,1,economy,26,245,3,1379
2023-09-16,53,5,economy,26,161,4,1380
2023-08-15,53,4,economy,26,267,4,1381
2023-09-19,106,1,business,26,12,1,1382
2023-09-02,53,3,economy,26,18,2,1383
2023-09-15,53,2,economy,26,41,2,1384
2023-09-29,106,1,business,26,226,1,1385
2023-09-24,106,1,business,26,217,1,1386
2023-09-21,159,2,first,26,279,1,1387
2023-09-17,53,1,economy,26,287,2,1388
2023-09-01,53,1,economy,26,96,3,1389
2023-09-23,106,1,business,26,208,1,1390
2023-09-08,53,1,economy,26,179,4,1391
2023-08-11,53,3,economy,26,272,5,1392
2023-09-26,53,1,economy,26,88,2,1393
2023-08-22,53,1,economy,26,285,1,1394
2023-09-25,159,1,first,26,144,1,1395
2023-08-23,53,1,economy,26,242,4,1396
2023-09-18,106,1,business,26,283,1,1397
2023-09-11,106,1,business,26,2,2,1398
2023-09-12,106,1,business,26,220,3,1399
2023-10-01,106,1,business,26,164,1,1400
2023-09-04,53,2,economy,26,289,4,1401
2023-09-01,53,1,economy,26,143,5,1402
2023-08-25,53,1,economy,26,89,3,1403
2023-09-01,53,1,economy,26,27,1,1404
2023-09-19,106,1,business,26,61,3,1405
2023-08-24,53,6,economy,26,71,3,1406
2023-09-08,53,2,economy,26,199,2,1407
2023-09-06,53,2,economy,26,241,3,1408
2023-09-19,106,1,business,26,1,3,1409
2023-08-26,53,3,economy,26,188,2,1410
2023-09-07,53,1,economy,26,205,3,1411
2023-09-20,53,3,economy,26,97,3,1412
2023-09-15,53,4,economy,26,122,5,1413
2023-09-28,106,1,business,26,111,1,1414
2023-08-29,53,1,economy,26,281,3,1415
2023-08-31,53,1,economy,26,15,5,1416
2023-09-14,106,1,business,26,297,1,1417
2023-09-29,159,1,first,26,64,1,1418
2023-09-14,53,3,economy,26,157,4,1419
2023-08-31,53,1,economy,26,222,4,1420
2023-09-17,53,3,economy,26,60,2,1421
2023-09-20,106,1,business,26,67,3,1422
2023-08-27,53,1,economy,26,6,1,1423
2023-09-25,106,1,business,26,114,2,1424
2023-08-19,53,1,economy,26,167,3,1425
2023-09-18,106,1,business,26,139,1,1426
2023-08-29,53,9,economy,26,58,3,1427
2023-08-18,53,6,economy,26,204,4,1428
2023-09-17,53,9,economy,26,171,3,1429
2023-09-21,106,1,business,26,198,1,1430
2023-02-04,50,1,economy,27,294,1,1431
2023-02-21,50,1,economy,27,247,1,1432
2023-01-30,50,3,economy,27,257,3,1433
2023-02-15,50,5,economy,27,45,4,1434
2023-02-06,50,2,economy,27,268,2,1435
2023-02-12,50,1,economy,27,271,2,1436
2023-02-05,50,3,economy,27,171,3,1437
2023-02-15,50,5,economy,27,194,1,1438
2023-02-27,150,1,first,27,186,1,1439
2023-02-05,50,1,economy,27,98,2,1440
2023-03-04,100,1,business,27,195,1,1441
2023-02-02,50,1,economy,27,46,3,1442
2023-01-30,50,3,economy,27,79,2,1443
2023-02-06,50,1,economy,27,68,2,1444
2023-02-09,50,3,economy,27,145,1,1445
2023-01-30,50,1,economy,27,168,2,1446
2023-02-17,50,3,economy,27,270,3,1447
2023-02-27,50,4,economy,27,250,3,1448
2023-02-06,50,2,economy,27,143,3,1449
2023-02-07,50,4,economy,27,119,2,1450
2023-02-19,50,1,economy,27,283,2,1451
2023-03-08,100,1,business,27,69,1,1452
2023-01-26,50,1,economy,27,189,3,1453
2023-02-13,50,1,economy,27,72,3,1454
2023-02-03,50,2,economy,27,96,2,1455
2023-02-16,50,2,economy,27,38,2,1456
2023-02-14,50,1,economy,27,269,1,1457
2023-03-02,150,1,first,27,209,1,1458
2023-02-03,50,1,economy,27,127,3,1459
2023-02-16,100,1,business,27,59,1,1460
2023-03-10,150,1,first,27,296,1,1461
2023-02-03,50,3,economy,27,159,1,1462
2023-03-01,100,1,business,27,184,1,1463
2023-01-20,50,2,economy,27,64,3,1464
2023-01-30,50,1,economy,27,213,1,1465
2023-02-16,50,4,economy,27,295,2,1466
2023-03-07,100,2,business,27,4,1,1467
2023-02-20,50,2,economy,27,299,4,1468
2023-02-06,50,3,economy,27,10,3,1469
2023-02-19,50,1,economy,27,199,4,1470
2023-02-02,50,3,economy,27,19,1,1471
2023-03-01,100,2,business,27,27,1,1472
2023-02-12,50,1,economy,27,169,2,1473
2023-03-05,150,1,first,27,235,1,1474
2023-02-23,50,1,economy,27,183,4,1475
2023-02-23,50,3,economy,27,33,3,1476
2023-02-13,50,1,economy,27,233,2,1477
2023-02-17,50,2,economy,27,277,3,1478
2023-01-31,50,1,economy,27,251,3,1479
2023-03-02,100,1,business,27,275,1,1480
2023-02-24,50,1,economy,27,237,1,1481
2023-02-19,50,1,economy,27,34,1,1482
2023-01-24,50,1,economy,27,281,3,1483
2023-02-10,50,1,economy,27,17,4,1484
2023-02-10,50,1,economy,27,92,2,1485
2023-02-02,50,2,economy,27,196,2,1486
2023-02-03,50,3,economy,27,225,2,1487
2023-02-28,50,1,economy,27,217,1,1488
2023-02-26,50,1,economy,27,43,1,1489
2023-03-06,150,1,first,27,48,1,1490
2023-11-29,47,3,economy,28,82,1,1491
2023-12-10,94,2,business,28,109,1,1492
2023-12-05,94,1,business,28,114,1,1493
2023-12-04,47,1,economy,28,224,2,1494
2023-11-10,47,3,economy,28,274,3,1495
2023-12-02,47,1,economy,28,126,1,1496
2023-10-26,47,1,economy,28,180,3,1497
2023-12-13,94,1,business,28,199,1,1498
2023-12-17,141,1,first,28,285,1,1499
2023-11-21,47,1,economy,28,251,1,1500
2023-11-28,47,1,economy,28,96,1,1501
2023-11-13,47,2,economy,28,273,1,1502
2023-11-13,47,2,economy,28,65,1,1503
2023-11-30,47,1,economy,28,135,3,1504
2023-12-09,94,1,business,28,116,1,1505
2023-12-10,94,2,business,28,265,1,1506
2023-11-10,47,2,economy,28,131,2,1507
2023-11-07,47,2,economy,28,278,1,1508
2023-12-13,47,5,economy,28,13,2,1509
2023-12-09,47,3,economy,28,213,3,1510
2023-11-10,47,1,economy,28,59,2,1511
2023-11-22,47,1,economy,28,147,3,1512
2023-11-17,47,3,economy,28,61,1,1513
2023-12-03,47,1,economy,28,26,1,1514
2023-11-21,47,2,economy,28,43,1,1515
2023-12-17,141,1,first,28,6,1,1516
2023-12-09,47,2,economy,28,63,1,1517
2023-11-11,47,3,economy,28,276,1,1518
2023-11-24,47,1,economy,28,103,2,1519
2023-11-21,47,1,economy,28,97,2,1520
2023-11-29,47,6,economy,28,102,3,1521
2023-11-24,47,8,economy,28,216,1,1522
2023-11-28,47,1,economy,28,90,2,1523
2023-12-08,94,1,business,28,245,1,1524
2023-12-02,47,1,economy,28,136,1,1525
2023-12-11,94,2,business,28,172,1,1526
2023-12-04,47,1,economy,28,267,2,1527
2023-12-07,94,1,business,28,81,1,1528
2023-11-27,47,1,economy,28,40,1,1529
2023-12-07,94,1,business,28,10,1,1530
2023-12-13,94,1,business,28,77,1,1531
2023-12-16,141,1,first,28,105,1,1532
2023-12-12,47,1,economy,28,25,2,1533
2023-11-15,47,1,economy,28,93,1,1534
2023-12-17,141,1,first,28,28,1,1535
2023-12-03,47,1,economy,28,189,1,1536
2023-12-17,141,1,first,28,221,1,1537
2023-12-09,47,1,economy,28,130,1,1538
2023-11-11,47,3,economy,28,288,3,1539
2023-12-04,94,1,business,28,62,1,1540
2023-11-24,47,1,economy,28,192,3,1541
2023-11-22,47,8,economy,28,71,1,1542
2023-12-06,47,1,economy,28,47,2,1543
2023-11-07,47,6,economy,28,7,3,1544
2023-11-22,47,3,economy,28,209,1,1545
2023-12-03,47,1,economy,28,173,1,1546
2023-11-18,47,2,economy,28,202,1,1547
2023-12-04,47,1,economy,28,143,2,1548
2023-11-19,47,4,economy,28,128,2,1549
2023-11-19,47,1,economy,28,183,1,1550
2023-02-27,84,1,economy,29,290,5,1551
2023-02-13,168,1,business,29,153,1,1552
2023-02-24,252,1,first,29,93,1,1553
2023-01-25,84,1,economy,29,223,5,1554
2023-02-05,84,1,economy,29,237,1,1555
2023-02-23,168,1,business,29,267,2,1556
2023-01-25,84,3,economy,29,157,4,1557
2023-02-24,168,1,business,29,158,2,1558
2023-02-04,84,1,economy,29,95,2,1559
2023-01-17,84,8,economy,29,250,1,1560
2023-01-24,84,2,economy,29,37,3,1561
2023-02-18,168,1,business,29,294,2,1562
2023-01-21,84,1,economy,29,52,4,1563
2023-01-31,84,1,economy,29,280,3,1564
2023-02-23,168,2,business,29,221,1,1565
2023-02-21,168,1,business,29,217,1,1566
2023-02-20,168,1,business,29,82,2,1567
2023-01-22,84,4,economy,29,8,4,1568
2023-02-09,84,1,economy,29,75,2,1569
2023-02-01,84,1,economy,29,292,2,1570
2023-02-06,84,6,economy,29,295,4,1571
2023-02-06,84,1,economy,29,116,4,1572
2023-02-18,84,1,economy,29,149,3,1573
2023-02-13,84,1,economy,29,266,4,1574
2023-02-06,84,1,economy,29,43,1,1575
2023-01-16,84,1,economy,29,186,2,1576
2023-01-31,84,2,economy,29,86,2,1577
2023-02-15,84,2,economy,29,276,3,1578
2023-01-30,84,2,economy,29,31,4,1579
2023-02-17,252,1,first,29,277,1,1580
2023-02-07,84,4,economy,29,257,1,1581
2023-01-21,84,2,economy,29,152,3,1582
2023-02-12,168,1,business,29,84,1,1583
2023-02-05,84,1,economy,29,1,2,1584
2023-02-12,84,1,economy,29,85,2,1585
2023-02-03,84,1,economy,29,200,2,1586
2023-02-07,84,1,economy,29,176,3,1587
2023-01-01,84,1,economy,29,180,4,1588
2023-02-20,252,1,first,29,76,1,1589
2023-02-01,84,2,economy,29,130,4,1590
2023-01-23,84,1,economy,29,147,3,1591
2023-02-12,84,1,economy,29,165,3,1592
2023-01-26,84,2,economy,29,79,2,1593
2023-01-30,84,1,economy,29,78,3,1594
2023-02-17,84,1,economy,29,260,5,1595
2023-02-05,84,5,economy,29,24,3,1596
2023-02-18,168,1,business,29,101,2,1597
2023-02-07,168,1,business,29,166,2,1598
2023-02-03,84,3,economy,29,179,2,1599
2023-02-18,168,1,business,29,298,1,1600
2023-02-01,84,1,economy,29,138,3,1601
2023-02-05,84,1,economy,29,246,2,1602
2023-02-07,84,1,economy,29,168,3,1603
2023-01-22,84,1,economy,29,136,2,1604
2023-01-26,84,1,economy,29,272,2,1605
2023-01-29,84,1,economy,29,178,3,1606
2023-02-11,84,6,economy,29,120,4,1607
2023-01-21,84,1,economy,29,214,4,1608
2023-01-08,84,1,economy,29,240,4,1609
2023-01-27,84,1,economy,29,30,1,1610
2023-02-17,252,1,first,29,198,1,1611
2023-05-24,109,1,economy,30,205,4,1612
2023-05-30,109,5,economy,30,285,2,1613
2023-06-08,218,1,business,30,238,3,1614
2023-06-09,218,1,business,30,82,4,1615
2023-05-09,109,1,economy,30,260,3,1616
2023-06-06,109,1,economy,30,281,4,1617
2023-05-17,109,1,economy,30,19,4,1618
2023-06-12,218,1,business,30,288,4,1619
2023-06-11,218,2,business,30,210,3,1620
2023-06-15,218,1,business,30,92,1,1621
2023-06-13,109,1,economy,30,267,4,1622
2023-05-16,109,1,economy,30,268,4,1623
2023-06-09,218,1,business,30,67,2,1624
2023-05-14,109,1,economy,30,107,4,1625
2023-06-19,327,1,first,30,141,2,1626
2023-05-21,109,2,economy,30,29,3,1627
2023-05-26,109,1,economy,30,224,5,1628
2023-05-17,109,1,economy,30,177,2,1629
2023-05-29,109,1,economy,30,78,3,1630
2023-06-12,218,1,business,30,86,3,1631
2023-06-06,109,1,economy,30,200,4,1632
2023-05-26,109,1,economy,30,214,5,1633
2023-06-06,109,3,economy,30,297,5,1634
2023-06-11,218,3,business,30,134,3,1635
2023-05-28,109,3,economy,30,119,5,1636
2023-06-16,109,1,economy,30,150,4,1637
2023-06-10,109,1,economy,30,63,2,1638
2023-06-06,218,2,business,30,102,3,1639
2023-06-08,218,1,business,30,45,4,1640
2023-06-22,109,4,economy,30,167,4,1641
2023-05-25,109,2,economy,30,70,4,1642
2023-05-29,109,2,economy,30,61,2,1643
2023-05-10,109,6,economy,30,66,5,1644
2023-05-31,109,1,economy,30,257,3,1645
2023-06-09,327,1,first,30,156,1,1646
2023-06-15,327,1,first,30,31,1,1647
2023-05-11,109,6,economy,30,250,3,1648
2023-06-19,327,1,first,30,90,1,1649
2023-06-05,218,1,business,30,43,4,1650
2023-06-04,109,1,economy,30,64,4,1651
2023-05-11,109,3,economy,30,52,4,1652
2023-06-05,218,1,business,30,51,2,1653
2023-05-26,109,5,economy,30,216,5,1654
2023-06-04,218,1,business,30,208,2,1655
2023-06-11,218,1,business,30,192,1,1656
2023-06-16,327,1,first,30,204,2,1657
2023-06-06,109,6,economy,30,173,3,1658
2023-05-18,109,1,economy,30,69,4,1659
2023-05-18,109,3,economy,30,130,3,1660
2023-05-09,109,2,economy,30,87,5,1661
2023-06-11,109,3,economy,30,139,5,1662
2023-05-01,109,3,economy,30,56,4,1663
2023-06-22,109,2,economy,30,195,4,1664
2023-06-01,109,1,economy,30,151,4,1665
2023-05-31,109,1,economy,30,271,5,1666
2023-05-29,109,2,economy,30,12,5,1667
2022-12-25,100,1,economy,31,9,5,1668
2022-12-20,100,2,economy,31,266,5,1669
2023-01-12,200,1,business,31,129,2,1670
2022-12-05,100,3,economy,31,104,5,1671
2023-01-22,200,1,business,31,37,4,1672
2023-01-01,100,1,economy,31,177,3,1673
2023-01-10,200,1,business,31,172,4,1674
2022-12-17,100,1,economy,31,116,4,1675
2022-12-30,100,5,economy,31,56,5,1676
2023-01-03,200,1,business,31,90,4,1677
2022-12-17,100,1,economy,31,290,4,1678
2023-01-03,100,1,economy,31,187,5,1679
2022-12-21,100,1,economy,31,32,5,1680
2022-12-23,100,1,economy,31,267,5,1681
2022-12-15,100,5,economy,31,227,4,1682
2022-12-21,100,6,economy,31,295,4,1683
2023-01-25,300,1,first,31,126,1,1684
2023-01-10,200,1,business,31,144,2,1685
2022-12-31,100,2,economy,31,43,5,1686
2022-12-28,100,3,economy,31,22,5,1687
2023-01-01,200,1,business,31,219,3,1688
2023-01-19,200,1,business,31,234,2,1689
2022-12-23,100,1,economy,31,178,5,1690
2023-01-14,200,2,business,31,30,5,1691
2023-01-12,100,2,economy,31,34,5,1692
2023-01-19,300,1,first,31,77,5,1693
2022-12-26,100,2,economy,31,95,5,1694
2023-01-08,100,4,economy,31,19,5,1695
2022-12-31,100,1,economy,31,101,3,1696
2023-01-14,200,2,business,31,16,2,1697
2023-01-04,100,4,economy,31,171,5,1698
2022-12-14,100,1,economy,31,17,4,1699
2022-12-28,100,1,economy,31,230,4,1700
2023-01-07,100,6,economy,31,194,3,1701
2022-12-14,100,1,economy,31,210,4,1702
2023-01-22,300,1,first,31,4,4,1703
2023-01-08,200,1,business,31,53,3,1704
2023-01-03,100,1,economy,31,239,5,1705
2023-01-18,100,1,economy,31,85,5,1706
2023-01-17,100,1,economy,31,94,5,1707
2022-12-21,100,1,economy,31,232,3,1708
2023-01-21,100,1,economy,31,68,4,1709
2022-12-12,100,4,economy,31,86,5,1710
2023-01-17,200,3,business,31,6,5,1711
2023-01-02,100,1,economy,31,149,5,1712
2023-01-13,27,2,economy,32,241,2,1713
2023-01-30,27,1,economy,32,282,2,1714
2023-01-12,27,2,economy,32,29,3,1715
2023-01-31,27,5,economy,32,244,3,1716
2023-02-05,27,2,economy,32,209,4,1717
2023-02-05,54,2,business,32,116,1,1718
2023-01-29,27,1,economy,32,174,3,1719
2023-01-19,27,1,economy,32,42,3,1720
2023-01-24,27,1,economy,32,73,2,1721
2023-01-11,27,1,economy,32,81,1,1722
2023-01-24,27,4,economy,32,1,2,1723
2023-01-21,27,1,economy,32,76,2,1724
2023-01-26,27,1,economy,32,277,4,1725
2023-01-15,27,1,economy,32,114,4,1726
2023-02-07,27,5,economy,32,194,3,1727
2023-02-10,54,3,business,32,250,1,1728
2023-01-21,27,6,economy,32,117,2,1729
2023-02-13,81,1,first,32,48,1,1730
2023-01-19,27,1,economy,32,278,3,1731
2023-02-11,81,1,first,32,19,1,1732
2022-12-27,27,1,economy,32,36,3,1733
2023-01-20,27,4,economy,32,50,3,1734
2023-02-17,81,1,first,32,300,1,1735
2023-01-31,27,1,economy,32,4,2,1736
2023-02-04,54,1,business,32,172,2,1737
2023-02-10,81,1,first,32,283,1,1738
2023-01-13,27,1,economy,32,20,2,1739
2023-02-10,54,2,business,32,256,3,1740
2023-01-16,27,2,economy,32,288,4,1741
2023-01-10,27,6,economy,32,102,3,1742
2023-02-16,81,1,first,32,192,1,1743
2023-01-26,27,1,economy,32,18,2,1744
2023-01-23,27,1,economy,32,267,4,1745
2023-01-21,27,6,economy,32,274,3,1746
2023-01-17,27,5,economy,32,9,3,1747
2023-01-08,27,3,economy,32,247,2,1748
2023-01-14,27,1,economy,32,163,3,1749
2023-01-24,27,2,economy,32,86,4,1750
2023-01-31,27,1,economy,32,35,3,1751
2023-02-12,81,1,first,32,215,1,1752
2023-01-20,27,2,economy,32,112,2,1753
2023-02-15,27,1,economy,32,183,2,1754
2023-01-13,27,2,economy,32,64,2,1755
2023-02-14,81,1,first,32,228,1,1756
2023-02-10,27,1,economy,32,147,4,1757
2023-02-01,54,1,business,32,212,1,1758
2023-02-11,54,1,business,32,159,1,1759
2023-01-19,27,1,economy,32,89,4,1760
2023-01-30,27,1,economy,32,140,2,1761
2023-06-19,56,1,economy,33,112,5,1762
2023-07-06,112,1,business,33,96,1,1763
2023-07-01,112,1,business,33,149,2,1764
2023-07-11,112,1,business,33,38,2,1765
2023-07-08,112,1,business,33,256,3,1766
2023-07-13,112,1,business,33,254,2,1767
2023-06-03,56,2,economy,33,126,5,1768
2023-06-15,56,2,economy,33,64,2,1769
2023-06-24,56,2,economy,33,106,3,1770
2023-06-13,56,1,economy,33,234,3,1771
2023-07-09,168,1,first,33,195,3,1772
2023-05-28,56,2,economy,33,56,3,1773
2023-06-02,56,3,economy,33,294,2,1774
2023-06-25,56,1,economy,33,285,3,1775
2023-06-11,56,1,economy,33,230,4,1776
2023-06-23,56,2,economy,33,201,3,1777
2023-07-14,168,1,first,33,197,1,1778
2023-06-29,56,3,economy,33,24,5,1779
2023-06-28,56,4,economy,33,190,3,1780
2023-07-15,168,1,first,33,204,1,1781
2023-07-11,112,1,business,33,153,1,1782
2023-07-07,168,2,first,33,105,1,1783
2023-06-22,56,1,economy,33,249,3,1784
2023-06-12,56,6,economy,33,33,4,1785
2023-06-19,56,1,economy,33,19,5,1786
2023-07-19,168,2,first,33,226,2,1787
2023-07-09,56,2,economy,33,185,3,1788
2023-06-29,56,5,economy,33,270,2,1789
2023-06-08,56,1,economy,33,4,5,1790
2023-07-03,112,2,business,33,182,2,1791
2023-07-20,168,1,first,33,2,1,1792
2023-07-15,168,1,first,33,78,2,1793
2023-06-19,56,1,economy,33,178,2,1794
2023-06-21,56,4,economy,33,3,2,1795
2023-06-26,56,1,economy,33,235,4,1796
2023-07-06,56,5,economy,33,102,4,1797
2023-06-15,56,1,economy,33,183,3,1798
2023-06-08,56,6,economy,33,21,4,1799
2023-06-24,56,3,economy,33,193,2,1800
2023-06-26,56,1,economy,33,90,3,1801
2023-07-06,112,1,business,33,70,2,1802
2023-06-21,56,1,economy,33,119,4,1803
2023-07-15,168,1,first,33,286,1,1804
2023-07-06,112,1,business,33,130,2,1805
2023-06-27,56,1,economy,33,129,4,1806
2023-09-17,91,1,economy,34,271,5,1807
2023-09-07,91,2,economy,34,48,2,1808
2023-09-12,91,1,economy,34,164,4,1809
2023-09-20,91,1,economy,34,14,3,1810
2023-10-05,273,1,first,34,286,5,1811
2023-09-20,273,1,first,34,19,4,1812
2023-09-10,91,4,economy,34,12,4,1813
2023-09-22,91,3,economy,34,185,4,1814
2023-09-26,91,1,economy,34,151,4,1815
2023-09-30,182,1,business,34,206,5,1816
2023-09-09,91,3,economy,34,180,5,1817
2023-10-07,273,1,first,34,98,4,1818
2023-09-19,91,2,economy,34,294,4,1819
2023-09-21,91,2,economy,34,105,5,1820
2023-09-03,91,2,economy,34,34,5,1821
2023-09-17,91,4,economy,34,274,5,1822
2023-08-31,91,1,economy,34,97,5,1823
2023-08-30,91,1,economy,34,131,5,1824
2023-09-21,182,1,business,34,240,5,1825
2023-09-12,91,3,economy,34,125,5,1826
2023-09-09,91,1,economy,34,251,5,1827
2023-09-16,91,1,economy,34,78,5,1828
2023-09-28,91,2,economy,34,215,5,1829
2023-10-04,273,1,first,34,36,4,1830
2023-08-21,91,1,economy,34,160,5,1831
2023-08-27,91,2,economy,34,89,5,1832
2023-09-12,91,1,economy,34,239,5,1833
2023-08-30,91,4,economy,34,293,5,1834
2023-10-03,273,1,first,34,258,5,1835
2023-09-26,182,1,business,34,202,4,1836
2023-09-06,91,1,economy,34,233,5,1837
2023-09-12,91,3,economy,34,186,5,1838
2023-09-23,91,3,economy,34,80,5,1839
2023-09-30,91,4,economy,34,31,3,1840
2023-08-25,91,1,economy,34,75,5,1841
2023-08-30,91,1,economy,34,187,5,1842
2023-09-11,91,1,economy,34,230,4,1843
2023-09-15,91,3,economy,34,285,5,1844
2023-09-30,182,1,business,34,275,5,1845
2023-09-15,91,3,economy,34,27,4,1846
2023-10-08,273,2,first,34,137,5,1847
2023-09-08,91,1,economy,34,109,5,1848
2023-09-26,182,1,business,34,152,5,1849
2023-10-02,182,2,business,34,273,5,1850
2023-09-15,91,3,economy,34,93,5,1851
2023-09-27,91,1,economy,34,218,4,1852
2023-09-07,91,3,economy,34,284,4,1853
2023-09-22,182,1,business,34,168,4,1854
2023-09-05,91,4,economy,34,6,4,1855
2023-09-05,91,1,economy,34,133,5,1856
2023-09-29,91,3,economy,34,154,3,1857
2023-09-14,91,1,economy,34,70,5,1858
2023-10-02,40,1,economy,35,254,4,1859
2023-09-24,40,1,economy,35,87,5,1860
2023-10-26,40,1,economy,35,158,3,1861
2023-10-29,80,1,business,35,55,5,1862
2023-10-13,40,1,economy,35,143,5,1863
2023-10-24,80,1,business,35,123,5,1864
2023-10-25,120,1,first,35,50,3,1865
2023-10-07,40,1,economy,35,151,4,1866
2023-10-14,40,1,economy,35,6,4,1867
2023-10-04,40,3,economy,35,10,5,1868
2023-10-02,40,3,economy,35,202,4,1869
2023-10-12,40,1,economy,35,276,4,1870
2023-10-18,40,1,economy,35,298,4,1871
2023-10-29,80,1,business,35,300,5,1872
2023-10-21,40,6,economy,35,286,5,1873
2023-10-18,80,3,business,35,216,5,1874
2023-10-10,40,1,economy,35,97,5,1875
2023-10-29,80,1,business,35,118,3,1876
2023-09-30,40,9,economy,35,58,5,1877
2023-11-04,80,1,business,35,229,5,1878
2023-10-07,40,3,economy,35,111,5,1879
2023-10-03,40,3,economy,35,3,5,1880
2023-11-03,40,6,economy,35,184,5,1881
2023-10-28,80,3,business,35,120,5,1882
2023-10-11,40,1,economy,35,77,4,1883
2023-10-05,40,7,economy,35,255,4,1884
2023-10-03,40,1,economy,35,34,4,1885
2023-10-18,40,1,economy,35,1,5,1886
2023-10-09,40,2,economy,35,166,5,1887
2023-10-12,40,2,economy,35,64,5,1888
